UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
482477,"R",254,"R",4790,"R",5,"R",78,"R",0,"R",0,"R",78,"R",40,"R",51,"R",184,"R",0,"R",0,"R",184,"R",46,"R",25,"R",14
482486,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
482538,"R",2,"R",27,"R",7,"R",8,"R",0,"R",0,"R",8,"R",3,"R",38,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
482547,"R",1,"R",28,"R",4,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",26
482556,"R",9,"R",86,"R",10,"R",21,"R",0,"R",0,"R",21,"R",8,"R",38,"R",19,"R",0,"R",0,"R",19,"R",4,"R",21,"R",21
482565,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",11
482574,"R",20,"R",280,"R",7,"R",26,"R",0,"R",0,"R",26,"R",8,"R",31,"R",28,"R",0,"R",0,"R",28,"R",7,"R",25,"R",24
482583,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",3
482608,"R",1,"R",83,"R",1,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",9,"R",0,"R",0,"R",9,"R",3,"R",33,"R",37
482617,"R",1,"R",24,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",25
482635,"R",3,"R",154,"R",2,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",13,"R",0,"R",0,"R",13,"R",2,"R",15,"R",24
482653,"R",1,"R",68,"R",1,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",16
482680,"R",3636,"R",5739,"R",63,"R",1680,"R",2,"R",0,"R",1678,"R",1358,"R",81,"R",37,"R",0,"R",0,"R",37,"R",22,"R",59,"R",19
482699,"R",768,"R",1232,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
482705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
482927,"R",16,"R",37,"R",43,"R",38,"Z",0,"Z",0,"R",38,"R",29,"R",76,"R",7,"Z",0,"Z",0,"R",7,"R",5,"R",71,"R",10
482936,"R",316,"R",392,"R",81,"R",457,"R",0,"Z",0,"R",457,"R",328,"R",72,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",18
482954,"N",11,"N",30,"N",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"N",6
482963,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",19,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
482972,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
482981,"A",,"A",,"A",,"R",24,"R",1,"R",0,"R",23,"R",21,"R",91,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",25
482990,"A",,"A",,"A",,"R",179,"R",0,"R",0,"R",179,"R",130,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
483009,"A",,"A",,"A",,"R",187,"R",0,"R",0,"R",187,"R",141,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
483018,"R",19,"R",28,"R",68,"R",31,"R",0,"R",0,"R",31,"R",18,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
483036,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
483045,"R",551,"R",3220,"R",17,"R",599,"R",0,"Z",0,"R",599,"R",336,"R",56,"R",984,"R",0,"Z",0,"R",984,"R",473,"R",48,"R",14
483054,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",11,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
483106,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",9
483124,"R",1055,"R",8053,"R",13,"R",1114,"R",2,"R",0,"R",1112,"R",817,"R",73,"R",590,"R",11,"R",0,"R",579,"R",290,"R",50,"R",23
483212,"R",602,"R",1729,"R",35,"R",456,"R",0,"R",0,"R",456,"R",212,"R",46,"R",212,"R",0,"R",0,"R",212,"R",58,"R",27,"R",25
483221,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",42,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
483230,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
483258,"A",,"A",,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
483276,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",20,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
483319,"A",,"A",,"A",,"R",73,"R",0,"R",0,"R",73,"R",51,"R",70,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",16
483328,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",21,"R",95,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",15
483337,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",18,"R",86,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",15
483346,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10
483355,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",26,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
483364,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",30,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
483373,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"R",15,"R",13,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483382,"A",,"A",,"A",,"R",96,"R",0,"R",0,"R",96,"R",88,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483425,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
483443,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",35,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",35
483470,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",22,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
483504,"A",,"A",,"A",,"R",144,"R",0,"R",0,"R",144,"R",92,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483513,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",11,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483559,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483568,"A",,"A",,"A",,"R",63,"Z",0,"Z",0,"R",63,"R",41,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
483577,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",2
483610,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",17,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
483638,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",10
483647,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
483665,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
483708,"A",,"A",,"A",,"R",47,"R",0,"R",0,"R",47,"R",47,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
483717,"A",,"A",,"A",,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
483726,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"R",18,"R",0,"R",0,"R",18,"R",15,"R",83,"R",8
483735,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",12,"R",71,"R",8,"R",0,"R",0,"R",8,"R",5,"R",63,"R",8
483744,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
483753,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",10,"R",48,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",20
483780,"R",10,"R",14,"R",71,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
483799,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
483805,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
483814,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20,"R",0,"R",0,"R",20,"R",16,"R",80,"R",42
483823,"A",,"A",,"A",,"R",176,"R",2,"R",0,"R",174,"R",126,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
483841,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",13,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
483850,"A",,"A",,"A",,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
483869,"A",,"A",,"A",,"R",111,"R",50,"Z",0,"R",61,"R",59,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483878,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",18,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
483887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
483896,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"R",20
483902,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
483911,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
483920,"A",,"A",,"A",,"R",75,"R",0,"R",0,"R",75,"R",53,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
483939,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
483948,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",12
483957,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
483984,"N",16,"N",28,"N",57,"N",32,"N",0,"N",0,"N",32,"N",22,"N",69,"N",0,"N",0,"N",0,"N",0,"N",0,"A",,"N",5
484002,"A",,"A",,"A",,"R",54,"R",0,"R",0,"R",54,"R",43,"R",80,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",20
484011,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",20,"R",87,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",15
484020,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",15,"R",75,"R",21,"R",0,"R",0,"R",21,"R",17,"R",81,"R",18
484039,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
484048,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
484057,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",30,"R",100,"R",70,"R",0,"R",0,"R",70,"R",70,"R",100,"R",12
484066,"A",,"A",,"A",,"R",63,"R",0,"R",0,"R",63,"R",54,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
484075,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",17,"R",71,"R",7,"Z",0,"Z",0,"R",7,"R",3,"R",43,"R",12
484084,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",8
484093,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
484109,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
484118,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
484127,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",26,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
484136,"A",,"A",,"A",,"R",4,"R",1,"R",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
484154,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",30,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
484163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
484172,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
484190,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
484206,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",15
484233,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
484303,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",2
484321,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",5,"R",63,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",7
484330,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
484349,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",25,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
484358,"A",,"A",,"A",,"R",103,"R",0,"R",0,"R",103,"R",81,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
484367,"A",,"A",,"A",,"R",146,"R",0,"R",0,"R",146,"R",115,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",42
484376,"A",,"A",,"A",,"R",152,"R",0,"R",0,"R",152,"R",118,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
484385,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",46,"R",79,"R",34,"R",0,"R",0,"R",34,"R",21,"R",62,"R",39
484394,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
484473,"R",473,"R",1124,"R",42,"R",402,"R",0,"R",0,"R",402,"R",345,"R",86,"R",68,"R",0,"R",0,"R",68,"R",48,"R",71,"R",65
484604,"A",,"A",,"A",,"R",152,"R",0,"R",0,"R",152,"R",105,"R",69,"R",115,"R",0,"R",0,"R",115,"R",49,"R",43,"R",14
484613,"A",,"A",,"A",,"R",2500,"R",0,"Z",0,"R",2500,"R",663,"R",27,"A",,"A",,"A",,"A",,"A",,"A",,"R",38
484622,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
484631,"A",,"A",,"A",,"R",54,"R",0,"Z",0,"R",54,"R",23,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
484640,"A",,"A",,"A",,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
484668,"A",,"A",,"A",,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
484677,"A",,"A",,"A",,"R",6,"R",0,"Z",0,"R",6,"R",2,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
484686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
484695,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
484701,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
484710,"A",,"A",,"A",,"R",2,"R",0,"Z",0,"R",2,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
484729,"A",,"A",,"A",,"R",4,"R",0,"Z",0,"R",4,"R",1,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
484738,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
484747,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
484756,"A",,"A",,"A",,"R",25,"R",0,"Z",0,"R",25,"R",8,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
484765,"A",,"A",,"A",,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
484783,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",1,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
484826,"A",,"A",,"A",,"R",50,"R",0,"R",0,"R",50,"R",33,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
484835,"R",27,"R",78,"R",35,"R",7,"R",0,"R",0,"R",7,"R",7,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
484844,"R",165,"R",199,"R",83,"R",141,"R",0,"R",0,"R",141,"R",135,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
484871,"R",33,"R",37,"R",89,"R",37,"Z",0,"Z",0,"R",37,"R",34,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
484899,"A",,"A",,"A",,"R",140,"R",0,"R",0,"R",140,"R",118,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
484905,"R",290,"R",884,"R",33,"R",256,"R",0,"R",0,"R",256,"R",196,"R",77,"R",24,"R",0,"R",0,"R",24,"R",14,"R",58,"R",17
484923,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
484932,"R",316,"R",821,"R",38,"R",348,"Z",0,"Z",0,"R",348,"R",152,"R",44,"R",88,"Z",0,"Z",0,"R",88,"R",34,"R",39,"R",12
484950,"A",,"A",,"A",,"R",20,"Z",0,"Z",0,"R",20,"R",14,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
484978,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",29,"R",83,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",13
484996,"A",,"A",,"A",,"R",43,"R",0,"R",0,"R",43,"R",36,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
485014,"A",,"A",,"A",,"R",58,"R",0,"Z",0,"R",58,"R",32,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
485032,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",10,"R",63,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",15
485111,"R",1281,"R",4465,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
485120,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",22,"R",85,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",10
485139,"A",,"A",,"A",,"R",69,"Z",0,"Z",0,"R",69,"R",32,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
485166,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
485236,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",36,"R",95,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"R",6
485263,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",12,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
485272,"R",7,"R",120,"R",6,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
485281,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",1
485306,"A",,"A",,"A",,"R",10,"Z",0,"Z",0,"R",10,"R",7,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
485342,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",14,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
485351,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
485360,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
485379,"A",,"A",,"A",,"R",24,"Z",0,"Z",0,"R",24,"R",19,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
485388,"A",,"A",,"A",,"R",32,"Z",0,"Z",0,"R",32,"R",26,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
485397,"A",,"A",,"A",,"R",52,"R",0,"Z",0,"R",52,"R",36,"R",69,"R",25,"R",0,"Z",0,"R",25,"R",15,"R",60,"R",22
485412,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
485421,"R",1,"R",3,"R",33,"R",49,"R",0,"Z",0,"R",49,"R",30,"R",61,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"R",8
485458,"R",139,"R",1583,"R",9,"R",120,"R",0,"Z",0,"R",120,"R",63,"R",53,"R",250,"R",0,"Z",0,"R",250,"R",138,"R",55,"R",13
485476,"A",,"A",,"A",,"R",20,"Z",0,"Z",0,"R",20,"R",15,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
485485,"A",,"A",,"A",,"R",67,"Z",0,"Z",0,"R",67,"R",58,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
485494,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",25,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
485500,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
485519,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",15,"R",52,"R",22
485528,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",15,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
485546,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1
485564,"A",,"A",,"A",,"R",51,"R",0,"R",0,"R",51,"R",46,"R",90,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",23
485573,"A",,"A",,"A",,"R",57,"R",0,"R",0,"R",57,"R",18,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
485582,"A",,"A",,"A",,"R",50,"R",0,"R",0,"R",50,"R",42,"R",84,"R",27,"R",0,"R",0,"R",27,"R",21,"R",78,"R",12
485591,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",3,"R",13,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
485607,"A",,"A",,"A",,"R",11,"Z",0,"Z",0,"R",11,"R",6,"R",55,"R",10,"Z",0,"Z",0,"R",10,"R",5,"R",50,"R",15
485704,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
485731,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
485768,"A",,"A",,"A",,"R",65,"R",3,"R",0,"R",62,"R",56,"R",90,"R",10,"R",3,"R",0,"R",7,"R",6,"R",86,"R",25
485801,"A",,"A",,"A",,"R",40,"R",0,"R",0,"R",40,"R",38,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
485810,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
485856,"A",,"A",,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",5
485874,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",11,"R",73,"R",21,"R",0,"R",0,"R",21,"R",16,"R",76,"R",18
485908,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
485953,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",28,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",1
485962,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
485999,"R",24,"R",27,"R",89,"R",24,"R",0,"R",0,"R",24,"R",17,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
